image_path,prompt,negative_prompt,tone
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71360.png,"sarcastic meme about we will take your guns... then your bibles, dramatic scene, photorealistic, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75432.png,"sarcastic meme about greetings ... time to run, dramatic scene, reaction shot, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\94563.png,"ironic meme about trump's transgender military ban is the best thing ever share if you agree, vivid details, reaction shot, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59613.png,"sarcastic meme about when a porn video features a tranny but then' she' turns out to be a midget too you had my curiosity but now you have my attention, cinematic lighting, reaction shot, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\49607.png,"ironic meme about when it's your first day in prison and you accidentally drop the soap but it lowkey wasn't an accident this is when the fun begins, vintage look, vivid details, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\58109.png,"ironic meme about no to transphobes give trans people peace, vintage look, dramatic scene, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92846.png,"sarcastic meme about did somebody say hump day, natural skin tones, high-contrast photo, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13460.png,"sarcastic meme about cute female amputee, dramatic scene, vintage look, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07269.png,"meme about this salad is so fresh it had to live with its aunty and uncle in bel air, vivid details, vintage look, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\30824.png,"meme about where did you learn to do it so good? me when i was 2, shallow depth of field, stock photo style, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\27490.png,"sarcastic meme about he's the man, baby !, stock photo style, cinematic lighting, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38742.png,"sarcastic meme about everywhere: eats africa: 'we don't do that here', natural skin tones, dramatic scene, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59617.png,"ironic meme about time to play cowboys and muslims, vivid details, high-contrast photo, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75481.png,"meme about this has nothing to do with this post but i have 2 barely fucked goats for sale, shallow depth of field, high-contrast photo, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70634.png,"meme about help me please! im stuck in this dryer and can't get out, vivid details, natural skin tones, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\71083.png,"meme about i once dumped a cross eyed chick thought she was seeing someone else, vivid details, cinematic lighting, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\46715.png,"sarcastic meme about good things come to those who wait, high-contrast photo, cinematic lighting, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\08357.png,"ironic meme about nazi soldiers used flame throwers to clear trenches, vivid details, stock photo style, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12348.png,"meme about bitch, say something else, photorealistic, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\86431.png,"meme about from no child left behind to no child left alive, vivid details, dramatic scene, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\13426.png,"sarcastic meme about they will soon be free, natural skin tones, shallow depth of field, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47598.png,"sarcastic meme about actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims, natural skin tones, stock photo style, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89764.png,"sarcastic meme about we had a major crisis, vintage look, stock photo style, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\04162.png,"ironic meme about one of the most brillant minds in science, vintage look, dramatic scene, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06725.png,"meme about open's inbox 'let me suck your dick' opens profile: it's your crazy ex gf, dramatic scene, reaction shot, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\73105.png,"ironic meme about excitement across the capital, reaction shot, natural skin tones, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14657.png,"ironic meme about islam is the religion of peace peace over here peace over there, high-contrast photo, vintage look, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91037.png,"sarcastic meme about i dont always post offensive memes but when i do, i do it like a champ, cinematic lighting, vintage look, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\82346.png,"sarcastic meme about my goal for 2018 is to accomplish the goals of 2017 which i hould have done in 2016 because i promised them in 2014and planned them in 2013, vivid details, dramatic scene, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\76328.png,"meme about broken dishwasher for sale or rent, dramatic scene, shallow depth of field, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\68731.png,"sarcastic meme about years after this event we have strong women of color in congress and it can only get better, stock photo style, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\16894.png,"sarcastic meme about did you know that pigs are cannibals? disgusting savages, vivid details, reaction shot, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14092.png,"ironic meme about pineapple on pizza in front of a confederate flag let's see how many people we can get pissed off, natural skin tones, high-contrast photo, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62985.png,"meme about no image, cinematic lighting, stock photo style, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\12597.png,"sarcastic meme about he is proving you don't have to be poor to be trash, vintage look, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\62843.png,"sarcastic meme about when u stop being shy around new people but u start getting annoying why are you like this, stock photo style, natural skin tones, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54376.png,"sarcastic meme about when you messed up your shave again, high-contrast photo, cinematic lighting, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34982.png,"ironic meme about would you look at that this dryer comes with a free dishwasher, vintage look, reaction shot, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\03172.png,"meme about im white trash and im in trouble, reaction shot, dramatic scene, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38752.png,"ironic meme about here's to you obama, your transgender agenda helped me fish out all the mentally ill on my friends list, stock photo style, reaction shot, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54601.png,"sarcastic meme about i hope father jeffrey doesnt go in dry today, reaction shot, shallow depth of field, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37024.png,"sarcastic meme about a boy and his pet goat, high-contrast photo, reaction shot, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\83257.png,"ironic meme about this man should motivate everybody, high-contrast photo, cinematic lighting, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\34592.png,"sarcastic meme about trusting people has made me the asshole i am today, dramatic scene, stock photo style, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21347.png,"sarcastic meme about geez, you offer someone a sincere compliment on their mustache and suddenly she's not your friend anymore, natural skin tones, photorealistic, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\89567.png,"sarcastic meme about circa 1860 a slave master whips a slave whose hands and legs are bound, vivid details, photorealistic, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35419.png,"ironic meme about when someone calls you by your gaming name in public, reaction shot, high-contrast photo, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\32507.png,"meme about i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are..., high-contrast photo, dramatic scene, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\85371.png,"sarcastic meme about father holding his newborn daughter, high-contrast photo, vintage look, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06952.png,"ironic meme about motorcross bikes are ridden by drug dealers and gang members because they can easily elude law enforcement mothers against death sports i..., photorealistic, reaction shot, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17296.png,"sarcastic meme about the cashier seemed to appreciate that i bagged my own groceries until i unpacked them all and said, 'that's how i want you to do it.', cinematic lighting, dramatic scene, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65728.png,"ironic meme about look son a dipshit that just made a nonpolitical post into a political one, dramatic scene, photorealistic, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10538.png,"ironic meme about morgan freeman condemning slavery, high-contrast photo, natural skin tones, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02718.png,"meme about my kid threatened to hold his breath until i gave him dessert. he's now passed out on the kitchen floor i don't negotiate with terrorists, vivid details, reaction shot, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\97208.png,"meme about jerry nadler's back on tinder, photorealistic, shallow depth of field, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\70562.png,"ironic meme about indian accent finally finding the right tutorial you need, vintage look, natural skin tones, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\48376.png,"sarcastic meme about a man's trash is a pig's treasure, stock photo style, dramatic scene, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\39185.png,"meme about next time you're having a bad day, think of this squirrel, vintage look, shallow depth of field, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\39821.png,"sarcastic meme about even i can see duke sucks, cinematic lighting, high-contrast photo, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56497.png,"meme about 'i don't see anything wrong with him, other than he stole a wheelchair.', natural skin tones, shallow depth of field, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\69307.png,"sarcastic meme about who needs a human interaction when you've got a loyal animal companion, dramatic scene, photorealistic, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\63578.png,"meme about i don't think he understands the gravity of his situation, shallow depth of field, photorealistic, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78915.png,"meme about if you don't want to talk about it, don't post vague status updates fishing for people to ask you what's wrong, reaction shot, photorealistic, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\35680.png,"meme about take one step at a time you have to crawl before you can learn to walk, dramatic scene, photorealistic, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\01845.png,"ironic meme about when you consume too much trans fat, reaction shot, stock photo style, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\06175.png,"ironic meme about when someone drops a penny, shallow depth of field, cinematic lighting, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\91536.png,"sarcastic meme about this man took millions of lives, high-contrast photo, natural skin tones, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72819.png,"meme about 'no, this is no good. you could fit a mexican child through here, dramatic scene, shallow depth of field, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50649.png,"meme about nothing taste better than a well done steak with ketchup. change my mind, high-contrast photo, natural skin tones, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\51037.png,"sarcastic meme about when nobody knew who you were until you got on your knees, photorealistic, reaction shot, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\40217.png,"ironic meme about 2 years on the job... 4 million jobs gained 1 month on the job... 25,000 jobs lost, natural skin tones, stock photo style, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14362.png,"meme about rev al sharpton that kid was 17 black and unarmed, high-contrast photo, natural skin tones, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24859.png,"sarcastic meme about i don't want illegal immigrants in my home district but i want open borders so they can be in yours, natural skin tones, vintage look, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36915.png,"sarcastic meme about stop making fun of our peaceful religion i will pray for you, vivid details, reaction shot, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\24519.png,"meme about marital status?? in a relationsheep., vintage look, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\80974.png,"meme about for no reason here's an image of bacon and cats, photorealistic, vivid details, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52761.png,"sarcastic meme about attention ladies: it's football season!!! bring him a sammich, get him a beer, get a hobby & stfu til valentine's day!, natural skin tones, vivid details, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\92385.png,"meme about you can fuck off with that shit you can fuck straight off to fuck off mountain while riding your fuck horse to the land of awwww hell no, photorealistic, vivid details, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72810.png,"sarcastic meme about love is love, high-contrast photo, vintage look, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\38697.png,"meme about if a muslim beats his wife, is it domestic violence, or child abuse?, high-contrast photo, vivid details, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\52496.png,"meme about tweekers be like y'all hear that shit!?, cinematic lighting, reaction shot, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\65149.png,"meme about terrorist: islam me: what do you do? terrorist: slam slam my car car into people me:, photorealistic, natural skin tones, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\59043.png,"sarcastic meme about black peopple started wearing their pants low, white people called it 'saggin.' spell saggin backwards... those sneaky white people, stock photo style, cinematic lighting, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\09263.png,"meme about eix bafe2, i didn't sign up for this shit, dramatic scene, high-contrast photo, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\75613.png,"meme about want to party? yeah i'm down, dramatic scene, vintage look, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07463.png,"ironic meme about meanwhile at the isis strip club, stock photo style, cinematic lighting, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\45320.png,"meme about do you see him? i don't see him, reaction shot, vintage look, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\74206.png,"meme about this is what we will evolve into if we don't start watching what we eat, shallow depth of field, natural skin tones, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\56841.png,"meme about not all of us are terrorists but all terrorists are one of us, vintage look, dramatic scene, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\10574.png,"sarcastic meme about last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!, photorealistic, vintage look, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\19823.png,"sarcastic meme about and god said let's make kittens soft and warm, like fuzzy hugs and put tiny razor blades on their feet, stock photo style, vintage look, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
